index,Event_code
1305,ATC-R06AX17
1306,CAM-CAGD001
1307,ICD-P152
1308,LPP-6364000
1309,ATC-J04AB02
1310,ICD-Q532
1311,CAM-FAFA001
1312,ICD-R065
1313,LPP-7268728
1314,BIO-5272
1315,LPP-7251923
1316,LPP-7231688
1317,LPP-7212047
1318,CAM-NZMP012
1319,ICD-S723
1320,ICD-W180
1321,ICD-Z478
1322,LPP-6328150
1323,LPP-7230542
1324,LPP-1378462
1325,ATC-A12AA04
1326,LPP-6311451
1327,LPP-6324519
1328,ICD-P221
1329,CAM-HBMD047
1330,CAM-HBQK065
1331,CAM-LBFA023
1332,ICD-K049
1333,ICD-F402
1334,ICD-K028
1335,LPP-7250504
1336,LPP-2222503
1337,LPP-7211421
1338,LPP-7211415
1339,LPP-7250250
1340,CAM-HBFD019
1341,LPP-1296787
1342,ATC-M01AB05
1343,CAM-BGQP009
1344,CAM-JAQM002
1345,LPP-1362142
1346,ICD-P610
1347,LPP-7268680
1348,LPP-7216393
1349,LPP-7827004
1350,CAM-AHLB015
1351,ICD-P831
1352,BIO-316
1353,CAM-ZZQX123
1354,ATC-R05CB03
1355,LPP-7248223
1356,CAM-EAQM005
1357,ICD-P080
1358,ICD-B956
1359,ICD-B968
1360,ICD-Z512
1361,ICD-R659
1362,ICD-R828
1363,LPP-7295458
1364,LPP-7228309
1365,LPP-7295702
1366,CAM-FELF006
1367,ICD-D693
1368,LPP-7295530
1369,CAM-FDHB001
1370,ATC-B02AA02
1371,BIO-1455
1372,BIO-1456
1373,BIO-1394
1374,BIO-1813
1375,BIO-1453
1376,LPP-7295783
1377,CAM-BCLB001
1378,LPP-1135498
1379,CAM-HAFA015
1380,ICD-D103
1381,LPP-6171808
1382,LPP-7224850
1383,LPP-7286181
1384,ATC-J02AC01
1385,LPP-6323365
1386,CAM-QZJA012
1387,LPP-6376433
1388,CAM-NDQK002
1389,LPP-6313875
1390,LPP-6311480
1391,LPP-7214690
1392,LPP-7248507
1393,LPP-7212567
1394,BIO-1125
1395,BIO-330
1396,BIO-472
1397,BIO-473
1398,CAM-ZCQJ006
1399,ATC-J01FG01
1400,LPP-6210046
1401,LPP-6324726
1402,CAM-DERP004
1403,ICD-P070
1404,ICD-P028
1405,ICD-P072
1406,ICD-P280
1407,ICD-P522
1408,ICD-P708
1409,ICD-R571
1410,LPP-1136581
1411,ICD-R060
1412,ATC-G03AC09
1413,LPP-2748091
1414,LPP-2748033
1415,LPP-2727717
1416,ICD-Q531
1417,ICD-G801
1418,CAM-PCLB003
1419,LPP-2756417
1420,LPP-2706017
1421,LPP-2744839
1422,LPP-2795340
1423,ATC-V04CF01
1424,ICD-Q664
1425,ICD-R91
1426,ICD-Z501
1427,ICD-T189
1428,LPP-6317519
1429,LPP-7252029
1430,LPP-1195804
1431,LPP-6380200
1432,LPP-7272664
1433,LPP-7272782
1434,LPP-7217139
1435,LPP-6324962
1436,BIO-1311
1437,BIO-1209
1438,ATC-A02BC03
1439,CAM-ZZQX077
1440,BIO-5237
1441,ICD-K293
1442,ICD-B980
1443,ICD-K20
1444,LPP-6380328
1445,BIO-1308
1446,BIO-1815
1447,BIO-1816
1448,CAM-GLQP016
1449,LPP-6171814
1450,LPP-1307054
1451,ICD-Z381
1452,ICD-Z232
1453,ICD-P052
1454,ICD-Z596
1455,CAM-ZBQK001
1456,ICD-K116
1457,LPP-6356784
1458,ICD-R508
1459,ICD-B978
1460,ICD-R652
1461,LPP-1179159
1462,LPP-1307226
1463,BIO-1301
1464,LPP-6146348
1465,ATC-C01CA24
1466,ICD-W229
1467,ICD-Z043
1468,BIO-821
1469,BIO-1488
1470,BIO-1452
1471,BIO-1451
1472,BIO-1421
1473,LPP-6312083
1474,ICD-P615
1475,BIO-1680
1476,BIO-559
1477,LPP-1128104
1478,CAM-ALQP006
1479,LPP-6141753
1480,LPP-7814102
1481,LPP-7221402
1482,CAM-CBLD003
1483,ICD-Z246
1484,CAM-AEQM001
1485,ICD-P121
1486,ICD-N110
1487,ATC-P03AC04
1488,ICD-Z530
1489,ICD-B86
1490,LPP-1335062
1491,CAM-QZQX021
1492,BIO-263
1493,CAM-JAQL002
1494,ICD-Q620
1495,BIO-1103
1496,BIO-1430
1497,BIO-351
1498,BIO-1122
1499,CAM-QZHA001
1500,CAM-ZZQX016
1501,BIO-547
1502,BIO-4362
1503,BIO-2001
1504,BIO-4340
1505,BIO-4317
1506,BIO-1493
1507,BIO-1807
1508,BIO-324
1509,BIO-4313
1510,ATC-R06AD01
1511,BIO-590
1512,CAM-JDQM001
1513,LPP-1377860
1514,LPP-1304216
1515,LPP-7217197
1516,LPP-7132667
1517,ATC-J01AA02
1518,LPP-7215399
1519,CAM-LHRP001
1520,ICD-P240
1521,LPP-2224732
1522,LPP-7830124
1523,LPP-7833654
1524,LPP-7214046
1525,LPP-6188111
1526,ICD-P044
1527,CAM-MZMP011
1528,LPP-6376491
1529,ICD-B349
1530,LPP-1320014
1531,CAM-BHRP001
1532,ICD-S366
1533,ICD-P035
1534,ICD-P808
1535,LPP-6362833
1536,LPP-1148667
1537,LPP-6380860
1538,CAM-ZCQM006
1539,ICD-Z620
1540,LPP-7178876
1541,CAM-NEEP006
1542,CAM-NAQK071
1543,ICD-P551
1544,CAM-ZCLA001
1545,ICD-P022
1546,ICD-P520
1547,ICD-B951
1548,ICD-J180
1549,ICD-R628
1550,CAM-ZZQN001
1551,ICD-F82
1552,LPP-7248430
1553,ICD-K403
1554,ICD-B971
1555,ICD-Z825
1556,CAM-HAPA001
1557,CAM-GLLD019
1558,LPP-6381983
1559,LPP-6324880
1560,LPP-6381925
1561,ICD-F910
1562,ICD-F948
1563,ICD-R456
1564,ICD-S501
1565,ICD-S801
1566,ICD-T749
1567,ICD-Z632
1568,ICD-Q825
1569,LPP-6362721
1570,ICD-D225
1571,LPP-2232855
1572,LPP-7236409
1573,LPP-7234391
1574,ATC-H01BA02
1575,LPP-6312166
1576,CAM-ZCQC002
1577,ICD-P542
1578,ICD-P027
1579,ICD-P541
1580,ICD-U822
1581,CAM-GEJD001
1582,ICD-Z768
1583,LPP-6173061
1584,CAM-AMQP015
1585,ICD-G478
1586,BIO-290
1587,LPP-7217547
1588,ICD-P809
1589,ATC-C09DX04
1590,LPP-7239980
1591,BIO-1757
1592,ICD-B008
1593,ICD-B002
1594,ICD-R34
1595,CAM-CDQP008
1596,LPP-1120947
1597,BIO-1621
1598,CAM-ZCQM002
1599,ATC-A07FA02
1600,LPP-7231582
1601,LPP-7133454
1602,LPP-7143837
1603,ICD-P009
1604,ICD-A045
1605,ICD-K600
1606,ICD-K922
1607,LPP-7213963
1608,CAM-LAQK005
1609,CAM-LFQK002
1610,CAM-HBQK001
1611,LPP-6380127
1612,LPP-6316939
1613,BIO-5260
1614,ICD-I781
1615,ATC-S01GX09
1616,CAM-BLQP016
1617,CAM-MZQK004
1618,LPP-6336623
1619,ICD-R092
1620,CAM-HFLH001
1621,CAM-MZMP013
1622,LPP-7184724
1623,ICD-T543
1624,ICD-D509
1625,ICD-X490
1626,ICD-Z608
1627,ICD-P718
1628,ICD-Q228
1629,ICD-I079
1630,ICD-P001
1631,ICD-P004
1632,ICD-P013
1633,ICD-Q382
1634,BIO-320
1635,LPP-2307926
1636,LPP-7380081
1637,LPP-2305927
1638,CAM-BJQP005
1639,CAM-CEQP008
1640,CAM-CERP003
1641,CAM-CERP001
1642,LPP-7323456
1643,CAM-FGRP007
1644,LPP-7812630
1645,LPP-7230619
1646,LPP-7213087
1647,LPP-7819000
1648,LPP-7818991
1649,LPP-7226316
1650,CAM-ECQH010
1651,CAM-NFMP002
1652,ICD-Q263
1653,ICD-H902
1654,CAM-EQRP002
1655,LPP-2180450
1656,LPP-7272629
1657,CAM-MBCB001
1658,ICD-S424
1659,ICD-V198
1660,CAM-PAGB004
1661,LPP-6336675
1662,LPP-6110652
1663,LPP-1388680
1664,ICD-P020
1665,ICD-P041
1666,ICD-R253
1667,ICD-Z033
1668,LPP-6313310
1669,CAM-FAFA006
1670,LPP-6312670
1671,CAM-QCFA002
1672,LPP-7212248
1673,ATC-J04AC01
1674,LPP-7206153
1675,LPP-7270412
1676,ICD-Q600
1677,LPP-6364269
1678,ICD-Z268
1679,ICD-Z386
1680,ICD-Z238
1681,ICD-P968
1682,CAM-MZFA008
1683,BIO-7423
1684,CAM-GCQE002
1685,CAM-ZZEP002
1686,ICD-J028
1687,BIO-565
1688,LPP-1395816
1689,LPP-7214767
1690,CAM-HAPD001
1691,LPP-1369730
1692,ICD-Z412
1693,CAM-LJQK002
1694,LPP-6328138
1695,LPP-6356057
1696,CAM-GELD001
1697,ICD-Z876
1698,ICD-R230
1699,ICD-Q673
1700,LPP-1114237
1701,ICD-K041
1702,ICD-K021
1703,ICD-K025
1704,ICD-K046
1705,LPP-7212389
1706,LPP-7816006
1707,ATC-S01FB01
1708,LPP-6371708
1709,LPP-1336297
1710,ICD-A870
1711,ICD-G020
1712,ICD-N288
1713,ICD-R700
1714,ICD-U821
1715,ATC-J01XX01
1716,ATC-G01AF05
1717,ICD-Z635
1718,ICD-Z638
1719,ICD-Z658
1720,ICD-Z834
1721,LPP-6362649
1722,LPP-6363212
1723,LPP-6363229
1724,LPP-6319783
1725,LPP-6380096
1726,BIO-1462
1727,BIO-407
1728,BIO-4206
1729,BIO-4267
1730,LPP-2107972
1731,BIO-1181
1732,ICD-R101
1733,CAM-AMQP014
1734,CAM-HBMD044
1735,ICD-J101
1736,ATC-J01DB05
1737,ICD-D728
1738,ICD-E871
1739,LPP-7239922
1740,LPP-6356063
1741,ICD-P818
1742,LPP-6318625
1743,CAM-ELQM002
1744,ICD-P051
1745,ICD-H612
1746,CAM-QZJA009
1747,ATC-A11CC06
1748,CAM-NAQK023
1749,LPP-1173493
1750,LPP-6310291
1751,LPP-1327186
1752,ICD-R798
1753,ICD-R935
1754,CAM-GDLD001
1755,CAM-JDQE003
1756,CAM-JEFA003
1757,CAM-JLQE001
1758,CAM-ZCQM003
1759,ICD-Q647
1760,ICD-R635
1761,BIO-4505
1762,BIO-5210
1763,ICD-A084
1764,ICD-P701
1765,LPP-1172861
1766,CAM-HAJA006
1767,ICD-I880
1768,BIO-536
1769,ICD-Z468
1770,ICD-J961
1771,ICD-B082
1772,CAM-LHQJ001
1773,ICD-Q070
1774,LPP-7340220
1775,LPP-7340236
1776,CAM-LAQK002
1777,CAM-AHQB024
1778,CAM-CDLA003
1779,ICD-Z453
1780,ICD-H905
1781,ICD-Z974
1782,LPP-6328144
1783,CAM-CDMP002
1784,BIO-5224
1785,LPP-1365465
1786,LPP-6317471
1787,LPP-2350922
1788,CAM-LCFA007
1789,CAM-ZZQP004
1790,ICD-L988
1791,ICD-H618
1792,ICD-L021
1793,ICD-T857
1794,ICD-Z962
1795,LPP-6356092
1796,LPP-6364418
1797,ICD-R600
1798,ICD-Y831
1799,ATC-A07AX03
1800,LPP-1370236
1801,LPP-1301985
1802,LPP-1313391
1803,LPP-1168581
1804,CAM-DKMD001
1805,CAM-EZMH001
1806,CAM-FELF002
1807,CAM-FELF007
1808,CAM-GELD002
1809,CAM-GLLD009
1810,CAM-JDJD001
1811,CAM-ZZQM001
1812,ICD-P293
1813,ICD-E872
1814,ICD-I460
1815,ICD-P036
1816,ICD-P110
1817,ICD-P129
1818,ICD-P236
1819,ICD-P248
1820,ICD-P525
1821,ICD-P526
1822,ICD-P545
1823,ICD-P60
1824,ICD-P613
1825,ICD-P616
1826,ICD-P619
1827,ICD-P709
1828,ICD-P743
1829,ICD-P744
1830,ICD-P761
1831,ICD-P910
1832,ICD-P915
1833,ICD-P916
1834,ICD-P929
1835,ICD-Q250
1836,ICD-R579
1837,ICD-Z513
1838,ICD-J029
1839,BIO-1820
1840,LPP-6137674
1841,LPP-6382008
1842,LPP-7230750
1843,ATC-D01BA01
1844,ICD-Q400
1845,CAM-HFLE001
1846,CAM-HFPA002
1847,LPP-6364281
1848,LPP-7272374
1849,LPP-7222867
1850,ATC-G01AA51
1851,ATC-G03AA07
1852,LPP-7121801
1853,ATC-D01AC11
1854,LPP-7286436
1855,LPP-7282349
1856,ATC-D11AX05
1857,CAM-JAQM001
1858,LPP-7132733
1859,CAM-LDQK002
1860,BIO-4247
1861,ATC-D01AC02
1862,LPP-2264803
1863,BIO-5253
1864,CAM-NZQK003
1865,ICD-H654
1866,CAM-QZJA017
1867,LPP-6127010
1868,LPP-1184309
1869,LPP-1103570
1870,LPP-1102257
1871,LPP-6364358
1872,LPP-6376640
1873,LPP-6328109
1874,LPP-6381003
1875,ICD-E160
1876,LPP-7258983
1877,CAM-QEQM001
1878,LPP-7250177
1879,CAM-QAJA002
1880,LPP-6380759
1881,LPP-6312090
1882,LPP-6380720
1883,LPP-6380802
1884,LPP-1134576
1885,ICD-P398
1886,CAM-HLQM001
1887,CAM-HHQH001
1888,ICD-R466
1889,ICD-Q438
1890,ICD-T781
1891,CAM-HHQE004
1892,ATC-A02BX02
1893,ICD-H045
1894,ICD-H042
1895,BIO-4720
1896,LPP-6370821
1897,LPP-6324146
1898,LPP-6325000
1899,CAM-QZGA007
1900,LPP-7215459
1901,LPP-7142909
1902,BIO-624
1903,ICD-P010
1904,ICD-Z832
1905,CAM-HAAA002
1906,ICD-P965
1907,ICD-W190
1908,LPP-6366297
1909,LPP-1330633
1910,LPP-1301850
1911,BIO-3787
1912,ATC-D03AX
1913,CAM-ACQH003
1914,ICD-H650
1915,BIO-630
1916,LPP-6376427
1917,CAM-HBQK430
1918,CAM-HCQM001
1919,ICD-Q315
1920,ICD-R740
1921,ICD-Z616
1922,ICD-Z653
1923,LPP-1392367
1924,CAM-ALQP003
1925,LPP-1303961
1926,ICD-Z633
1927,CAM-BBMA003
1928,ICD-R195
1929,LPP-2218559
1930,BIO-3786
1931,LPP-2132303
1932,ICD-S520
1933,LPP-6382847
1934,LPP-6310470
1935,LPP-6324382
1936,ICD-A879
1937,CAM-EAQM002
1938,CAM-EQLF001
1939,CAM-EQLF005
1940,CAM-EQQM001
1941,ICD-J411
1942,ICD-I501
1943,ICD-R570
1944,ICD-I411
1945,ICD-E46
1946,ICD-I420
1947,ICD-I428
1948,CAM-DZQN001
1949,CAM-ZBQJ001
1950,ATC-C09AA01
1951,ATC-C09AA02
1952,ATC-C09AA04
1953,CAM-BJDA002
1954,CAM-BJMA001
1955,ICD-H509
1956,ATC-C07AB07
1957,LPP-7201026
1958,LPP-1188477
1959,CAM-NGMP002
1960,LPP-2183855
1961,LPP-6148710
1962,LPP-7231872
1963,LPP-7211622
1964,ICD-Z462
1965,LPP-7214678
1966,LPP-7143027
1967,CAM-CBQE001
1968,ICD-A150
1969,ICD-Z279
1970,ICD-Z288
1971,LPP-1193780
1972,ATC-J04AK01
1973,ATC-J04AK02
1974,LPP-6177053
1975,LPP-6316307
1976,ATC-V08AB10
1977,ICD-P580
1978,ICD-Z292
1979,LPP-6376108
1980,ICD-J311
1981,ICD-S007
1982,ICD-V130
1983,LPP-6324940
1984,ICD-T170
1985,LPP-7277176
1986,LPP-6376539
1987,LPP-6317494
1988,CAM-HAPA003
1989,LPP-7268823
1990,LPP-2226435
1991,ICD-Q638
1992,CAM-BHQP002
1993,ICD-W070
1994,LPP-6312657
1995,LPP-6325223
1996,ATC-A07FA01
1997,LPP-7216996
1998,CAM-ECQM002
1999,CAM-EBQM001
2000,CAM-DASA012
2001,ICD-Q210
2002,LPP-2241529
2003,LPP-7240687
2004,LPP-7214030
2005,LPP-7232185
2006,LPP-7813864
2007,LPP-6324376
2008,LPP-7244455
2009,CAM-EFQM001
2010,LPP-6324123
2011,LPP-7178860
2012,BIO-5229
2013,LPP-1382883
2014,LPP-7814125
2015,LPP-7814266
2016,LPP-7234422
2017,ICD-J121
2018,BIO-1506
2019,CAM-QZJA015
2020,CAM-NZMP014
2021,CAM-ZDMP007
2022,LPP-6311215
2023,LPP-7142306
2024,ATC-J01RA04
2025,BIO-629
2026,BIO-2006
2027,LPP-6230110
2028,LPP-7110401
2029,LPP-6375988
2030,LPP-7832761
2031,CAM-AAQP012
2032,ATC-N05BA11
2033,BIO-1817
2034,ICD-K625
2035,LPP-7248513
2036,CAM-QZNP005
2037,ATC-D07XC01
2038,ICD-L209
2039,ICD-J068
2040,CAM-ANQP004
2041,CAM-AHQP008
2042,CAM-AHQP012
2043,CAM-AHQB025
2044,CAM-AHQP004
2045,LPP-6314745
2046,LPP-6325111
2047,LPP-6376083
2048,LPP-6380133
2049,BIO-1033
2050,CAM-NFQK004
2051,ICD-Q619
2052,CAM-QZFA002
2053,CAM-NZQJ001
2054,ICD-S720
2055,CAM-NBEP001
2056,CAM-NZHB002
2057,CAM-NZMP008
2058,CAM-ZCQJ004
2059,ICD-S727
2060,ICD-M255
2061,ICD-R520
2062,ICD-S224
2063,ICD-S422
2064,ICD-T741
2065,ICD-Z916
2066,CAM-QZFA013
2067,CAM-QZNP025
2068,CAM-QZFA022
2069,ICD-K358
2070,CAM-HHFA016
2071,CAM-HBLD018
2072,LPP-6259242
2073,ATC-A01AA01
2074,ATC-R05DB09
2075,CAM-MFEP001
2076,CAM-MFQK001
2077,LPP-6311468
2078,ICD-J09
2079,LPP-1144652
2080,CAM-LAQJ001
2081,CAM-EBQJ002
2082,ICD-R900
2083,ICD-Q282
2084,CAM-EASF012
2085,ICD-I676
2086,ICD-T810
2087,ICD-Z921
2088,ATC-B01AB05
2089,CAM-EAQJ001
2090,LPP-7279643
2091,LPP-7276277
2092,LPP-7255447
2093,LPP-7240061
2094,ICD-J200
2095,BIO-5292
2096,LPP-1102375
2097,ATC-D02AX
2098,BIO-264
2099,LPP-6375184
2100,LPP-1163939
2101,BIO-2108
2102,ICD-P059
2103,LPP-6362827
2104,LPP-6311190
2105,LPP-6185615
2106,ICD-T171
2107,ATC-N06AX16
2108,BIO-1107
2109,ATC-J07BM03
2110,BIO-1323
2111,BIO-192
2112,ICD-P019
2113,CAM-CERP002
2114,ICD-Q038
2115,ICD-P835
2116,LPP-6381078
2117,LPP-6319748
2118,ICD-Z599
2119,ICD-A491
2120,ICD-A498
2121,ATC-P01BA01
2122,ICD-E308
2123,LPP-2231235
2124,BIO-727
2125,LPP-7250384
2126,ICD-J450
2127,CAM-BLQP001
2128,CAM-GLQP011
2129,LPP-1156684
2130,LPP-7214112
2131,ATC-N05CF01
2132,ICD-P501
2133,ICD-P819
2134,ATC-J01MA14
2135,CAM-NFQK003
2136,ICD-B974
2137,LPP-6192851
2138,LPP-7226291
2139,BIO-1332
2140,ICD-J189
2141,LPP-6383960
2142,BIO-323
2143,BIO-322
2144,LPP-7259221
2145,CAM-BLQP008
2146,LPP-6129864
2147,LPP-6317301
2148,LPP-6363270
2149,LPP-6376924
2150,LPP-6377020
2151,ATC-G04BD04
2152,LPP-7254979
2153,BIO-1607
2154,LPP-7181507
2155,LPP-7229740
2156,LPP-7218854
2157,LPP-7203373
2158,CAM-HDQE001
2159,LPP-7201836
2160,ICD-Z752
2161,ICD-Q02
2162,ICD-Z591
2163,ICD-Z603
2164,ICD-Z609
2165,ICD-Z843
2166,ICD-Q898
2167,ICD-J46
2168,ICD-J042
2169,CAM-MJFA003
2170,LPP-6366280
2171,CAM-QCJA004
2172,ICD-B960
2173,ICD-H651
2174,ICD-P399
2175,ATC-J07BF03
2176,ICD-L032
2177,ATC-G01AF19
2178,ATC-P01AB07
2179,CAM-NAQK049
2180,LPP-6361101
2181,CAM-HBQK480
2182,LPP-6323856
2183,LPP-6229749
2184,LPP-6184840
2185,LPP-1109130
2186,BIO-4240
2187,ICD-P017
2188,LPP-7286100
2189,CAM-CBPD001
2190,BIO-517
2191,BIO-516
2192,BIO-1602
2193,BIO-1603
2194,ICD-H901
2195,ICD-H664
2196,ICD-H900
2197,LPP-6370778
2198,BIO-5202
2199,ATC-M02AA15
2200,LPP-2158449
2201,ATC-S01FA04
2202,ICD-R72
2203,LPP-7132845
2204,ICD-Z223
2205,ICD-R418
2206,ICD-F515
2207,BIO-1336
2208,CAM-ZCQM011
2209,LPP-7228150
2210,LPP-7286399
2211,LPP-7816087
2212,LPP-7133394
2213,LPP-7294105
2214,LPP-7816437
2215,BIO-4712
2216,ICD-Q672
2217,ICD-Q666
2218,CAM-JHEA004
2219,LPP-7294111
2220,LPP-7812706
2221,ATC-M01AE09
2222,LPP-7234623
2223,CAM-ZCQJ003
2224,ICD-Z758
2225,ICD-J208
2226,CAM-JHFA005
2227,CAM-LAQK009
2228,CAM-QZEA045
2229,ICD-Z945
2230,CAM-QZLB001
2231,LPP-6366400
2232,ICD-L984
2233,CAM-LAQK013
2234,LPP-7812617
2235,LPP-7234416
2236,LPP-7234474
2237,LPP-6381084
2238,LPP-6311072
2239,ICD-Q662
2240,BIO-2005
2241,ICD-J392
2242,CAM-BGQP003
2243,ICD-Z134
2244,LPP-1134702
2245,ICD-Q691
2246,LPP-6380736
2247,ATC-D05AX52
2248,ICD-Z391
2249,LPP-1396655
2250,ICD-P740
2251,LPP-7240530
2252,LPP-7223513
2253,LPP-7247554
2254,ATC-L01BA01
2255,BIO-5290
2256,ICD-Z118
2257,ICD-H100
2258,LPP-6313770
2259,LPP-7843463
2260,LPP-7133388
2261,LPP-6381977
2262,CAM-LAGA008
2263,ICD-H700
2264,CAM-CBGD001
2265,CAM-CBMA008
2266,LPP-7142200
2267,BIO-1819
2268,LPP-1371030
2269,ICD-N358
2270,ICD-N359
2271,CAM-NZMP003
2272,CAM-NZQK002
2273,CAM-NCCA004
2274,ICD-E831
2275,BIO-1128
2276,BIO-640
2277,BIO-219
2278,BIO-1010
2279,BIO-1785
2280,CAM-NEQK012
2281,ICD-S400
2282,LPP-7239840
2283,LPP-6318714
2284,LPP-7213704
2285,ICD-P589
2286,ICD-Q278
2287,CAM-EJQM003
2288,CAM-JCLE004
2289,ICD-Q627
2290,LPP-6185590
2291,ICD-P018
2292,BIO-785
2293,BIO-7420
2294,CAM-LFQK001
2295,LPP-1350564
2296,BIO-1459
2297,BIO-1811
2298,BIO-1812
2299,CAM-NFQK002
2300,CAM-NZLB001
2301,ICD-M084
2302,ICD-H201
2303,ICD-Z639
2304,ICD-D890
2305,ATC-L04AX03
2306,ATC-M01AE02
2307,CAM-EBQF005
2308,LPP-6110600
2309,LPP-6112734
2310,LPP-7248298
2311,LPP-6364453
2312,LPP-7250616
2313,LPP-6376440
2314,CAM-BACA008
2315,LPP-6380831
2316,LPP-6317407
2317,CAM-BAQP001
2318,BIO-1114
2319,ICD-J020
2320,CAM-BFGA427
2321,ICD-Q120
2322,ATC-S01EC04
2323,ATC-S01ED51
2324,LPP-7227474
2325,BIO-1629
2326,CAM-GDQE002
2327,CAM-GEQE013
2328,LPP-7871198
2329,LPP-7231659
2330,ICD-R636
2331,BIO-267
2332,LPP-1366074
2333,ICD-J181
2334,ICD-A411
2335,LPP-1140068
2336,LPP-1176882
2337,LPP-1178556
2338,ATC-J01GB06
2339,LPP-1132181
2340,LPP-1330892
2341,LPP-6313993
2342,LPP-6340257
2343,BIO-5231
2344,LPP-7838597
2345,ICD-Q383
2346,LPP-1316981
2347,CAM-BBJD001
2348,LPP-6380848
2349,LPP-1358703
2350,ICD-W100
2351,CAM-MFMP001
2352,ATC-J01GB01
2353,LPP-7270375
2354,LPP-6323862
2355,LPP-6323840
2356,CAM-QZJA016
2357,LPP-6311860
2358,ICD-T424
2359,ICD-R400
2360,ICD-X410
2361,ATC-R03AK10
2362,BIO-1256
2363,BIO-7402
2364,CAM-JNQM001
2365,LPP-7814970
2366,ICD-Z038
2367,ICD-E441
2368,ICD-E639
2369,ATC-H02AB04
2370,LPP-7229786
2371,LPP-7201291
2372,ICD-Q873
2373,ICD-Q610
2374,BIO-468
2375,BIO-477
2376,BIO-467
2377,CAM-ELQJ001
2378,ICD-H109
2379,ICD-B952
2380,ICD-B961
2381,ICD-I878
2382,ICD-T801
2383,LPP-1132471
2384,ATC-A06AC01
2385,ICD-F419
2386,ATC-D10AE01
2387,LPP-6318737
2388,LPP-6380713
2389,ICD-A692
2390,ICD-B019
2391,ICD-G518
2392,ATC-J01FF01
2393,BIO-1255
2394,ATC-N02AJ13
2395,ATC-N02BF01
2396,ATC-M03BX05
2397,ICD-P351
2398,LPP-6368439
2399,ICD-H530
2400,CAM-HBFD008
2401,CAM-HBMD042
2402,CAM-QZJA005
2403,CAM-QZJA010
2404,CAM-QZJA003
2405,CAM-NZMP007
2406,BIO-7335
2407,BIO-1821
2408,LPP-7220377
2409,ICD-B964
2410,LPP-7282220
2411,LPP-6324554
2412,ICD-B99+
2413,ICD-L509
2414,CAM-KDQM001
2415,LPP-6382066
2416,LPP-6364306
2417,ICD-F83
2418,CAM-ALQP004
2419,CAM-LDQK004
2420,BIO-287
2421,BIO-259
2422,LPP-6381121
2423,LPP-6186359
2424,ICD-P007
2425,CAM-GKQP002
2426,LPP-7229065
2427,LPP-7229705
2428,LPP-2124338
2429,CAM-MZMP006
2430,ICD-Q160
2431,ICD-Q161
2432,BIO-1146
2433,BIO-1131
2434,LPP-2372786
2435,LPP-2342101
2436,CAM-MGMP001
2437,LPP-7286554
2438,ICD-F982
2439,ICD-J451
2440,LPP-7262690
2441,LPP-7262571
2442,LPP-2122138
2443,ICD-P021
2444,BIO-1326
2445,ICD-S822
2446,LPP-7218110
2447,LPP-2258406
2448,LPP-7213466
2449,LPP-7270062
2450,LPP-6323879
2451,CAM-GLQD007
2452,LPP-6380185
2453,BIO-7415
2454,BIO-1253
2455,LPP-6323885
2456,ICD-J310
2457,ICD-D70
2458,ICD-A083
2459,LPP-6318192
2460,LPP-7238638
2461,LPP-7236622
2462,ATC-A02AX
2463,CAM-HBBD427
2464,LPP-1320250
2465,LPP-2740824
2466,LPP-7246939
2467,LPP-7246572
2468,LPP-7268711
2469,LPP-7268830
2470,CAM-CAJA001
2471,LPP-7276165
2472,ICD-Q680
2473,LPP-2129821
2474,ICD-S423
2475,LPP-1131359
2476,LPP-1119275
2477,ICD-G419
2478,CAM-FGRD003
2479,ICD-Z015
2480,ICD-P120
2481,ICD-Q828
2482,ICD-W089
2483,CAM-GAJA002
2484,LPP-2203486
2485,LPP-2234044
2486,LPP-7249642
2487,LPP-7238390
2488,LPP-7214997
2489,LPP-7234592
2490,LPP-7236591
2491,BIO-1731
2492,BIO-1734
2493,LPP-6157518
2494,LPP-7272316
2495,LPP-6324152
2496,LPP-1164956
2497,LPP-7206242
2498,ICD-Q043
2499,ICD-Z518
2500,LPP-7222531
2501,ICD-A415
2502,ICD-T407
2503,BIO-2003
2504,ATC-N06AB06
2505,ICD-J206
2506,LPP-2297866
2507,LPP-2211190
2508,LPP-7246610
2509,ATC-A07EC02
2510,ICD-Z017
2511,CAM-HKPA004
2512,ICD-K610
2513,ICD-J100
2514,ICD-E106
2515,ATC-A10AB05
2516,LPP-6124602
2517,LPP-6124594
2518,LPP-1138077
2519,LPP-6184679
2520,LPP-6112243
2521,LPP-6112214
2522,LPP-6184900
2523,LPP-1163856
2524,LPP-1170862
2525,LPP-6325520
2526,LPP-6376396
2527,LPP-6184662
2528,LPP-6316750
2529,ATC-A01AD11
2530,LPP-6380162
2531,LPP-6324502
2532,ATC-J01CE02
2533,BIO-4714
2534,LPP-6371677
2535,LPP-1398996
2536,ICD-K130
2537,ICD-B009
2538,ICD-K051
2539,LPP-6385455
2540,ICD-H669
2541,ICD-R13
2542,ICD-K402
2543,ATC-P03AC51
2544,LPP-7251892
2545,ATC-R03AK07
2546,ATC-A05BA
2547,ATC-R01AD58
2548,LPP-7229770
2549,ICD-Z018
2550,LPP-1398708
2551,LPP-1326040
2552,LPP-6384697
2553,ICD-P923
2554,LPP-7211645
2555,LPP-6354673
2556,ATC-V08AB09
2557,LPP-1361728
2558,LPP-1348679
2559,ICD-A499
